concessionaria;ano_do_pnv_snv;uf;tipo_de_pista;sentido;direcao;situacao;data_da_inativacao;km_m_inicio;latitude_inicio;longitude_inicio;km_m_final;latitude_final;longitude_final;br
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;72.81;-13.4577;-49.1355;66.4;-13.4003;-49.1303;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;72.35;-13.4536;-49.1342;72.35;-13.4536;-49.1342;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;76.48;-13.4908;-49.1352;73.2;-13.4612;-49.1356;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;78.57;-13.5072;-49.1254;78.17;-13.5041;-49.1273;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;80.72;-13.524;-49.1154;81.58;-13.5307;-49.1114;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;83.57;-13.5464;-49.1021;84.95;-13.5521;-49.0915;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;85.45;-13.5528;-49.0869;85.69;-13.5532;-49.0847;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;88.3;-13.5581;-49.0613;86.56;-13.5544;-49.0768;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;91.84;-13.5824;-49.0414;90.35;-13.5709;-49.0473;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;93.72;-13.5996;-49.0419;92.77;-13.5909;-49.0416;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;95.35;-13.6143;-49.0423;95.77;-13.6181;-49.0424;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;96.42;-13.624;-49.0426;96.88;-13.6282;-49.0426;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;99.57;-13.652;-49.038;97.68;-13.6354;-49.0414;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;101.69;-13.6692;-49.0291;100.56;-13.6601;-49.0339;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;102.58;-13.6765;-49.0254;103.43;-13.6837;-49.0232;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;104.09;-13.6897;-49.0226;104.48;-13.6932;-49.0222;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;105.6;-13.7033;-49.0212;114.0;-13.7766;-49.0315;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;115.86;-13.7931;-49.0352;116.17;-13.7959;-49.0358;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;117.38;-13.8065;-49.0382;117.73;-13.8096;-49.0389;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;118.36;-13.8153;-49.0401;118.42;-13.8159;-49.0402;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;119.15;-13.8223;-49.0417;119.23;-13.823;-49.0418;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;121.08;-13.8394;-49.0455;121.56;-13.8436;-49.0464;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;123.22;-13.8583;-49.0497;122.92;-13.8556;-49.0491;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;125.4;-13.8777;-49.0539;123.73;-13.8628;-49.0507;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;128.32;-13.9029;-49.0616;126.17;-13.8844;-49.0554;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;129.39;-13.912;-49.0651;133.04;-13.9417;-49.0799;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;139.36;-13.9965;-49.089;133.88;-13.9482;-49.0839;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;140.55;-14.0069;-49.0861;142.38;-14.0232;-49.0874;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;144.38;-14.0413;-49.0884;144.8;-14.0451;-49.0885;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;145.15;-14.0483;-49.0891;145.5;-14.0515;-49.0897;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;145.79;-14.054;-49.0902;146.84;-14.0631;-49.0931;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;147.25;-14.0665;-49.0945;148.21;-14.0748;-49.0971;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;151.98;-14.1084;-49.1036;152.53;-14.1133;-49.1046;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;154.33;-14.1285;-49.1104;154.47;-14.1297;-49.1109;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;154.94;-14.1337;-49.1124;155.4;-14.1376;-49.114;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;156.36;-14.1457;-49.1171;156.54;-14.1473;-49.1177;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;156.93;-14.1505;-49.1189;157.35;-14.1542;-49.1203;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;157.7;-14.1572;-49.1214;158.81;-14.1668;-49.1239;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;160.6;-14.1829;-49.1264;161.56;-14.1915;-49.1277;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;163.35;-14.2075;-49.1302;163.83;-14.2118;-49.1308;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;164.54;-14.2182;-49.1318;165.0;-14.2223;-49.1324;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;165.33;-14.2253;-49.1329;166.38;-14.2346;-49.135;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;167.39;-14.2433;-49.1375;168.12;-14.2498;-49.1393;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;168.5;-14.2531;-49.1403;169.31;-14.2602;-49.1423;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;170.44;-14.27;-49.1451;172.93;-14.2919;-49.1503;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;173.81;-14.2997;-49.1486;174.48;-14.3057;-49.1479;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;175.96;-14.3189;-49.1509;174.86;-14.3091;-49.1487;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;176.72;-14.3256;-49.1525;176.27;-14.3216;-49.1515;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;180.23;-14.3567;-49.1585;177.07;-14.3287;-49.1532;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;181.12;-14.3648;-49.1583;180.66;-14.3605;-49.1584;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;183.84;-14.3893;-49.1578;181.86;-14.3714;-49.1582;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;184.42;-14.3947;-49.1577;184.09;-14.3917;-49.1577;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;185.32;-14.4029;-49.1575;185.06;-14.4005;-49.1575;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;186.12;-14.4101;-49.1573;185.71;-14.4064;-49.1574;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;188.56;-14.4322;-49.1568;187.97;-14.4269;-49.1569;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;189.47;-14.4405;-49.1566;189.23;-14.4383;-49.1567;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;190.38;-14.4488;-49.1565;189.88;-14.4442;-49.1566;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;198.54;-14.5195;-49.1549;190.79;-14.4525;-49.1564;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;201.65;-14.5458;-49.1609;198.54;-14.5195;-49.1549;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;209.29;-14.6126;-49.1687;202.96;-14.5573;-49.158;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;211.72;-14.6335;-49.1754;210.62;-14.6241;-49.1723;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;212.19;-14.6371;-49.1777;212.05;-14.636;-49.177;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;212.92;-14.6427;-49.1813;212.56;-14.6399;-49.1795;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;215.91;-14.6656;-49.1961;215.23;-14.6604;-49.1927;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;216.33;-14.6688;-49.1981;216.73;-14.6718;-49.2001;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;217.16;-14.6751;-49.2022;217.82;-14.6802;-49.2055;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;218.09;-14.6822;-49.2069;218.49;-14.6853;-49.2089;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;219.47;-14.6928;-49.2137;220.29;-14.6991;-49.2178;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;220.7;-14.7022;-49.2198;222.8;-14.7183;-49.2302;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;222.9;-14.7183;-49.2302;223.66;-14.7252;-49.2336;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;223.97;-14.7274;-49.2353;224.7;-14.7326;-49.2396;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;225.24;-14.7364;-49.2427;225.63;-14.7391;-49.2449;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;225.97;-14.7415;-49.2469;226.58;-14.746;-49.2503;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;226.87;-14.7482;-49.2517;227.58;-14.7536;-49.2551;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;228.6;-14.7614;-49.2601;228.24;-14.7587;-49.2584;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;230.08;-14.7729;-49.2674;229.59;-14.7691;-49.265;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;230.7;-14.7776;-49.2704;231.82;-14.7863;-49.2759;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;232.07;-14.7881;-49.2771;232.69;-14.7929;-49.2801;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;235.01;-14.8108;-49.2914;235.83;-14.817;-49.2954;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;237.56;-14.8304;-49.3039;237.92;-14.8331;-49.3057;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;239.06;-14.8419;-49.3112;239.46;-14.845;-49.3132;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;240.28;-14.8513;-49.3172;240.46;-14.8526;-49.318;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;240.47;-14.8526;-49.318;242.18;-14.8649;-49.3278;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;242.54;-14.8677;-49.3294;243.14;-14.8725;-49.3321;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;243.46;-14.875;-49.3336;244.12;-14.8802;-49.3366;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;245.02;-14.8873;-49.3407;247.6;-14.9076;-49.3524;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;249.01;-14.9188;-49.3588;248.75;-14.9167;-49.3577;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;249.43;-14.922;-49.3607;250.01;-14.9266;-49.3634;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;250.25;-14.9286;-49.3645;250.81;-14.9329;-49.367;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;252.58;-14.9469;-49.3751;252.77;-14.9484;-49.376;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;252.8;-14.9486;-49.3761;252.97;-14.95;-49.3769;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;253.53;-14.9544;-49.3794;254.58;-14.9626;-49.3843;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;255.55;-14.9698;-49.3895;255.82;-14.9717;-49.3909;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;256.19;-14.9745;-49.3929;257.41;-14.9835;-49.3995;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;257.75;-14.986;-49.4013;261.26;-15.0124;-49.4193;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;262.36;-15.0208;-49.4249;263.4;-15.0284;-49.4305;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;264.37;-15.0354;-49.436;264.7;-15.0379;-49.4377;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;264.74;-15.0382;-49.4379;264.77;-15.0384;-49.438;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;264.78;-15.0384;-49.438;265.03;-15.0404;-49.4392;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;265.62;-15.0451;-49.4419;265.96;-15.0477;-49.4435;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;266.26;-15.0501;-49.4449;266.64;-15.0531;-49.4466;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;266.97;-15.0557;-49.4482;267.52;-15.06;-49.4507;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;267.69;-15.0613;-49.4515;268.36;-15.0666;-49.4546;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;268.6;-15.0685;-49.4557;270.62;-15.0843;-49.465;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;270.94;-15.0867;-49.4668;273.18;-15.1027;-49.4795;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;273.43;-15.1045;-49.4809;274.08;-15.1086;-49.4851;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;274.09;-15.1086;-49.4851;274.63;-15.1118;-49.4891;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;274.64;-15.1118;-49.4891;275.1;-15.1145;-49.4925;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;275.11;-15.1145;-49.4925;280.4;-15.1447;-49.5307;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;280.41;-15.1447;-49.5307;282.68;-15.1625;-49.5408;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;283.08;-15.166;-49.5422;284.49;-15.1782;-49.545;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;284.5;-15.1782;-49.545;284.87;-15.1816;-49.545;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;284.88;-15.1817;-49.545;285.7;-15.1891;-49.5449;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;286.77;-15.1988;-49.5449;287.76;-15.2075;-49.5461;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;289.37;-15.2209;-49.5518;290.13;-15.2274;-49.5543;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;290.96;-15.2348;-49.5556;299.49;-15.2991;-49.5697;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;304.14;-15.3406;-49.5693;300.23;-15.3057;-49.5711;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;306.29;-15.3592;-49.5641;304.41;-15.3431;-49.569;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;306.89;-15.3641;-49.5617;306.59;-15.3616;-49.5629;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;309.85;-15.3884;-49.5502;307.84;-15.3719;-49.558;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;310.83;-15.3954;-49.545;310.12;-15.3906;-49.5491;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;311.86;-15.4;-49.5367;311.43;-15.3979;-49.54;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;312.99;-15.4078;-49.5299;312.67;-15.4056;-49.5318;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;315.78;-15.4272;-49.5134;314.63;-15.4192;-49.5201;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;316.77;-15.4357;-49.5103;317.13;-15.4387;-49.5091;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;317.34;-15.4406;-49.5084;317.67;-15.4433;-49.5074;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;318.82;-15.4531;-49.5038;319.34;-15.4575;-49.5022;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;320.16;-15.4645;-49.4996;321.66;-15.4773;-49.4948;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;323.04;-15.489;-49.4905;323.56;-15.4931;-49.4883;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;323.9;-15.4953;-49.486;324.89;-15.5023;-49.4804;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;325.71;-15.5085;-49.4761;326.27;-15.5125;-49.473;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;326.67;-15.5156;-49.471;328.11;-15.5256;-49.4628;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;328.45;-15.5269;-49.4599;329.2;-15.5298;-49.4536;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;329.61;-15.532;-49.4504;330.08;-15.5344;-49.4469;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;331.45;-15.5419;-49.4368;330.42;-15.5362;-49.4443;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;333.06;-15.554;-49.4284;331.84;-15.5448;-49.4347;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;337.8;-15.5914;-49.4099;333.46;-15.5568;-49.4261;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;339.04;-15.6018;-49.4057;338.11;-15.594;-49.4087;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;340.05;-15.6104;-49.403;339.35;-15.6046;-49.4052;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;340.81;-15.6151;-49.3978;340.33;-15.6122;-49.4011;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;341.39;-15.6187;-49.3939;341.07;-15.6167;-49.3961;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;342.77;-15.6272;-49.3845;341.64;-15.6202;-49.3922;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;344.21;-15.6363;-49.3748;343.41;-15.6312;-49.3801;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;345.24;-15.644;-49.3695;344.46;-15.6381;-49.3735;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;347.8;-15.6621;-49.3549;345.81;-15.6483;-49.3666;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;350.92;-15.6861;-49.3399;350.0;-15.6786;-49.3435;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;352.26;-15.6974;-49.3353;351.8;-15.6936;-49.337;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;353.17;-15.7047;-49.3316;352.6;-15.7001;-49.3338;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;353.67;-15.7092;-49.3308;353.42;-15.707;-49.3312;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;354.33;-15.715;-49.3297;353.98;-15.7119;-49.3303;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;355.35;-15.7241;-49.3279;354.77;-15.719;-49.329;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;356.01;-15.7297;-49.3256;355.72;-15.7273;-49.3266;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;356.48;-15.7336;-49.3239;356.01;-15.7297;-49.3256;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;357.64;-15.7433;-49.3198;356.84;-15.7366;-49.3226;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;359.25;-15.7568;-49.3141;358.31;-15.7489;-49.3174;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;359.92;-15.7624;-49.3117;359.82;-15.7615;-49.3121;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;361.4;-15.7747;-49.3065;360.17;-15.7644;-49.3109;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;361.4;-15.7747;-49.3065;362.03;-15.78;-49.3045;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;363.13;-15.7898;-49.3023;362.64;-15.7854;-49.3033;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;363.88;-15.7964;-49.3008;363.38;-15.792;-49.3018;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;365.06;-15.8061;-49.2967;364.4;-15.801;-49.2998;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;366.42;-15.8162;-49.2895;365.5;-15.8094;-49.2944;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;369.54;-15.8393;-49.2729;366.66;-15.818;-49.2882;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;369.9;-15.8423;-49.2714;370.43;-15.8466;-49.2692;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;370.82;-15.8498;-49.2676;372.26;-15.8609;-49.2607;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;372.93;-15.8658;-49.2571;374.15;-15.8749;-49.2506;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;375.06;-15.8816;-49.2457;375.43;-15.8844;-49.2437;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;375.7;-15.8863;-49.2423;377.93;-15.903;-49.2307;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;378.7;-15.9084;-49.2262;378.91;-15.9099;-49.2249;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;379.76;-15.9159;-49.22;380.67;-15.9223;-49.2147;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;383.16;-15.9385;-49.1987;380.91;-15.9241;-49.2133;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;384.77;-15.9491;-49.1884;384.1;-15.9447;-49.1926;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;386.19;-15.9597;-49.1808;385.86;-15.9572;-49.1826;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;388.32;-15.9739;-49.1675;387.95;-15.9714;-49.1698;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;389.88;-15.9844;-49.1577;388.9;-15.9778;-49.1638;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;391.58;-15.9957;-49.1469;390.68;-15.9897;-49.1527;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;393.41;-16.0051;-49.133;391.96;-15.9977;-49.1441;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;395.8;-16.0166;-49.1141;394.18;-16.0087;-49.1268;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;396.61;-16.0207;-49.1078;395.8;-16.0166;-49.114;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;397.09;-16.0232;-49.1041;396.61;-16.0207;-49.1078;153
ECOVIAS DO ARAGUAIA;2021;GO;Principal;Crescente;Sul;Ativo;;400.4;-16.0408;-49.0797;397.51;-16.0253;-49.1009;153
